adult,backdrop_path,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,softcore,status,tagline,title,video,vote_average,vote_count,certification
False,,0,,59071,,en,Pósturinn Páll 2,Hér eru komnar fimm skemmtilegar sögur um póstinn Pál og vini hans í Grænadal. Pósturinn Páll er vel þekktur fyrir hjálpsemi sína ásamt því að vera alltaf í góðu skapi. Ekki skemmir fyrir að Kötturinn Njáll er alltaf með í för og heldur uppi fjörinu. Á disknum eru fimm skemmtilegir þættir og þeir heita: Sólarströnd Vinnuskipti Doppa hverfur Töframaðurinn Palli Risaeðluveiðin mikla,0.065,,2001-01-01,0,20,False,Released,,Pósturinn Páll 2,False,0.0,0,NR
False,,0,,1631495,tt0403516,en,Small Moments,"Everyday, small moments are captured between families, lovers, and strangers in Glasgow.",0.0648,,2001-11-18,0,8,False,Released,,Small Moments,False,10.0,1,NR
False,/1oSXaWuUOQ8nBSzusjxUSd5b472.jpg,0,,1405506,,de,Znelka,Nazi homosexual concentration camp transportation  train guard shares a smoke.,0.0648,/1kKXOE7Ko85h5pUZg4wa5QRfIpj.jpg,2001-04-01,0,2,False,Released,,Znelka,False,0.0,0,NR
False,,0,,998710,,zh,圣剑,,0.0648,/b2hfZJ9KfJFKopRAORBeIgxvmuP.jpg,2001-06-01,0,0,False,Released,,圣剑,False,0.0,0,NR
False,,0,,612449,,en,CTW 16,"Ironman vs. Renegade vs. Carnage (1st Saskatchewan Hardcore Champion) Rage vs. Blitz (c)",0.0648,/uei7x8pQ9FF7Nk5zgbMJIMyeVGv.jpg,2001-08-20,0,0,False,Released,,CTW 16,False,0.0,0,NR
False,,0,,372771,tt0303342,en,Guerrilla News Network: Crack the CIA,"Tracking the covert history of CIA drug smuggling from Nicaragua to Arkansas and South Central Los Angeles, GNN sheds light on the darkest secret of the Agency's operational directorate. Cut to the ambient Hip Hop loops of DJ Trek-e, Crack The CIA features explosive footage of Mike Ruppert's historical televised confrontation with CIA Director John Deutch.",0.0648,,2001-12-18,0,9,False,Released,,Guerrilla News Network: Crack the CIA,False,7.0,1,NR
False,,0,,104169,,en,The Band: Live at Loreley,"Recorded live at Open Air Festival Loreley 23. June 1996 at the Loreley Amphitheater in St. Goarshausen, Germany.",0.0648,/n8o9VxU4ljL9yVmFbBJwK0UGOQO.jpg,2001-01-01,0,0,False,Released,,The Band: Live at Loreley,False,0.0,0,NR
False,,0,,1042421,,ja,Requiem et Réminiscence 〜終焉と静寂〜,,0.0647,/i7Vb9DyTgh1GLfMxxWxw8OjvySA.jpg,2001-09-28,0,90,False,Released,,Requiem and Reminiscence 〜The End and Silence〜,False,0.0,0,NR
False,,0,,689841,tt0462468,en,Paddington Bear: The Early Years,"Retracing the footsteps of the beloved Paddington Bear, Stephen Fry travels to the Cloud Forests of Peru in search of the rare Spectacled Bear.",0.0647,/ePvifo3UIvyg2nwGTf5meo4hQJc.jpg,2001-12-31,0,49,False,Released,,Paddington Bear: The Early Years,False,9.0,1,NR
False,,0,,324127,tt0360069,en,Terrae,Terrae is a rhythmic composition using reduced visual elements (some photos realised from the movement that produces them).,0.0647,,2001-11-18,0,7,False,Released,,Terrae,False,8.0,1,NR
False,,0,,253646,,en,Saeed & Palash: Miami,"Includes an exclusive mix from Saeed and Palash, an interview with duo and bonus interviews with Danny Tenaglia. Paul Van Dyk and Timo Maas.",0.0647,,2001-03-25,0,90,False,Released,,Saeed & Palash: Miami,False,0.0,0,NR
False,,0,,1438276,,en,Battle for the Holocaust,A look at Holocaust denialism over the years.,0.0646,,2001-01-01,0,53,False,Released,,Battle for the Holocaust,False,0.0,0,NR
False,/v3J2kfrGkAqUHs8cp49iQC8O3Z.jpg,0,,954545,,en,Reflections on Kid A,"Documentary about the acclaimed album Kid A, released in 2001.",0.0646,/1YFMNhn5VrA2T9IbKabiU5vTR1G.jpg,2001-01-01,0,38,False,Released,,Reflections on Kid A,False,0.0,0,NR
False,/2p3v7Aodlx1dQHbv149YeYLzwmO.jpg,0,,792099,,it,Il cimitero dei dinosauri,,0.0646,/iLWbn1OGZ2M5cjnYZ1vd4mNqHCB.jpg,2001-01-01,0,0,False,Released,,Il cimitero dei dinosauri,False,6.0,1,NR
False,,0,,1235928,,cs,Dřevorubec,"The animated fairy tale tells the story of a woodcutter who cuts down a forest, carves a forest maiden out of one of the trunks and suddenly realises that he has served an evil master all his life. At the last moment, he defies fate and saves the revived tree. The artwork is based on the traditions of Czech puppet film. The plot is underscored by the haunting music of an acoustic guitar.",0.0645,,2001-03-15,0,0,False,Released,,Dřevorubec,False,0.0,0,NR
False,,0,,763203,tt0317252,es,Ciudad de María,The supposed apparition of a virgin to a religious woman turns an Argentine city into a point of attraction for devout Catholics and a great economic resource for a town hit by lack of employment.,0.0644,/u4e6QIkdTGWlF5fg7TDR3Dta3u4.jpg,2001-01-02,0,85,False,Released,,Mary's City,False,10.0,1,NR
False,,0,,693641,tt0175038,en,Pig,"Across America, small town cops rule the land. And what you hear about these prejudiced police is often true. This is the story of one such cop. Part mythic folk hero, part bad-ass, he is both feared and admired, hated and loved by the residents of his town. Witness first hand the violence and boredom consuming this law-man's daily routine. Come, take a ride with Pig.",0.0644,/4IQY1X8fdRcBpS3VRQnIjgMVNj6.jpg,2001-05-01,0,88,False,Released,,Pig,False,5.8,5,NR
