adult,backdrop_path,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,softcore,status,tagline,title,video,vote_average,vote_count,certification
False,,0,,1192103,tt0264948,de,Q - Begegnungen auf der Milchstrasse,"Encounters on the Milky Way shows three cattle breeders from Mali and Burkina Faso during their trip to Switzerland where they meet with two dairy farmers from the Swiss Lake District and a cheese manufacturer in the Berne's Oberland. Back in their homeland, they tell their friends and neighbors about their experiences.",0.0387,/hNc2uysuyGKGDh94VnL5nKbBigN.jpg,2000-08-12,0,94,False,Released,,Encounters on the Milky Way,False,9.0,1,NR
False,/yJiFJ48u0GEjhwmja7jYn07hx0P.jpg,0,,272527,,en,Hugh Masekela: Homecoming Concert,"Mr. Masekela, after a self-imposed 30-year exile, returned to his native South Africa to play a series of sold-out concerts. This concert film was made during his concerts at Johannesburg's Standard Bank Arena and captures an emotionally intense and joyous performance from Mr. Masekela and his band.",0.0377,/qlKMQandgLVNa5CPpA70taD8DBP.jpg,2000-08-08,0,85,False,Released,,Hugh Masekela: Homecoming Concert,False,0.0,0,NR
False,,0,,817502,,en,Transversal,Transversal is an experimental light-hearted romp through the “Gender Disease Control Clinic.” Transversal explores and critiques the dominant medical model that is used to treat people with Gender Identity Disorder.,0.0372,,2000-08-12,0,7,False,Released,,Transversal,False,0.0,0,NR
False,,0,,602289,tt0269369,es,Invasión Travesti,"A group of stellar transvestites have invaded the planet, Laura Crawford - a lethal hybrid formed by the worst of man and woman - has been able to lead both sexes to chaos and mutual contempt. Barbara Furiasse, the last living heterosexual on earth, is about to vanish, and with it the hope of a future world. She has only three days to find a real man and together flee from the transvestite invasion.",0.0368,/bq9YRjUPFmyehqKXkhingd6Gn3C.jpg,2000-08-08,0,50,False,Released,,Invasión Travesti,False,8.0,1,NR
False,,0,,411584,,en,De Tuin,2000 Dutch Experimental Film,0.0368,,2000-08-16,0,8,False,Released,,De Tuin,False,0.0,0,NR
False,,0,http://www.barbarameter.com/appearances,289049,tt36303132,en,Appearances,"An image of early twentieth century Germany rises from a collage of family photographs and landscapes. Meter used the photo albums of her parents, who had to flee Hitler's Germany. The shots alternately exude warmth and detachment.",0.0368,,2000-08-27,0,21,False,Released,,Appearances,False,0.0,0,NR
False,,0,,819716,,en,Punk as Fuck Video Fanzine,Punk As Fuck Video Fanzine is a desperate attempt by ambitious artists to define for ourselves what is Punk As Fuck.,0.0363,,2000-08-18,0,20,False,Released,,Punk as Fuck Video Fanzine,False,0.0,0,NR
False,,0,https://www.vtape.org/video?vi=4569,819463,tt0442848,en,Thank You Kate Bornstein,"Thank You Kate Bornstein explores a simple question: What is a man and what is a woman? Inspired by the works of transgendered performance artist and author Kate Bornstein, the video piece explores various social misconceptions that construct this very dichotomy.",0.0363,,2000-08-17,0,4,False,Released,,Thank You Kate Bornstein,False,3.667,3,NR
False,/iTcKr3o8y0saPn82FYMjyqdqXfU.jpg,0,,1590220,,pt,Drink,,0.0784,/y7JA9uheTI5EToHS4XfXCLIgY9F.jpg,2000-08-28,0,0,False,Released,,Drink,False,0.0,0,NR
False,,100,,1001617,,en,Heavy Duty,"Being a custodian has never been so divine. “Heavy Duty” is a workplace comedy about Paul, a college student who finds himself part of a summer janitor crew that cleans, and recruits, with startling devotion.",0.0339,/58NSG8kyqi0JklngJG3WHFezgUK.jpg,2000-08-26,0,71,False,Released,Cleanliness Is Next To Godliness,Heavy Duty,False,8.0,1,NR
False,,0,,897033,,en,WWF: Stone Cold Steve Austin - Lord of the Ring,"He works for a billion-dollar business -- banging heads and busting chops. His co-workers like and admire him. He is a merchandising money-making machine. His actions and words are part of the pop culture landscape and lexicon. Stone Cold Steve Austin's story told from the beginning -- from his high school football playing, to his meteoric rise to the top of the sports-entertainment industry.",0.0339,/3wlgU2QElLnJuSai1GnXp0vU5US.jpg,2000-08-22,0,45,False,Released,,WWF: Stone Cold Steve Austin - Lord of the Ring,False,0.0,0,NR
